platform_id,video_id,watch_count,total_time_watched,price_per_watch
8,33,14746,73730,0.29
160,65,2000,14000,0.3
159,569,1510,43790,0.11
5,1109,824645,23914705,0.29
56,1405,999279,28979091,0.35
159,417,1515,12120,0.31
160,191,2002,104104,0.21
45,1384,187372,5433788,0.31
76,225,504299,13616073,0.21
27,251,947826,23695650,0.4
161,858,1503,48096,0.12
14,1246,796070,20697820,0.41
160,491,2001,114057,0.34
28,333,363061,19242233,0.18
94,286,267382,1604292,0.39
30,589,43147,1337557,0.21
158,900,1498,25466,0.15
96,1985,981678,39267120,0.24
119,1995,296625,9788625,0.13
48,211,850544,6804352,0.16
160,919,2002,104104,0.46
46,1662,305035,3965455,0.39
96,1746,340184,5783128,0.15
158,1217,1499,29980,0.21
159,1111,1513,27234,0.29
38,521,225706,2031354,0.25
89,1045,841590,18514980,0.24
161,1051,1498,61418,0.23
103,1069,50625,303750,0.12
64,740,912150,51080400,0.24
123,47,508807,24422736,0.28
162,1717,1499,74950,0.47
3,1214,182157,9836478,0.2
29,716,742375,20786500,0.48
103,1809,866838,14736246,0.32
34,1139,491884,12297100,0.16
159,903,1510,83050,0.37
140,1435,394523,3945230,0.35
161,142,1503,19539,0.41
153,1777,116566,815962,0.14
5,1623,440463,19820835,0.42
102,1775,615721,30170329,0.14
160,1314,2000,52000,0.11
74,770,675922,14870284,0.21
159,743,1510,40770,0.37
20,106,599829,11396751,0.12
160,1355,2000,72000,0.42
160,1043,1997,49925,0.21
162,775,1500,75000,0.46
45,1053,894934,26848020,0.21
125,1885,419046,24304668,0.25
66,1292,930883,22341192,0.16
159,1473,1511,87638,0.37
47,1008,933699,27077271,0.15
5,804,110373,1214103,0.18
162,1002,1502,9012,0.31
120,510,676092,6084828,0.24
153,1370,793766,18256618,0.37
159,1292,1507,36168,0.31
105,1220,480281,11046463,0.24
60,624,567161,2835805,0.13
154,530,154407,6176280,0.39
61,1330,514984,10814664,0.33
159,1336,1511,22665,0.37
64,1943,640860,4486020,0.39
161,1673,1502,60080,0.42
4,88,79369,3333498,0.34
127,933,522593,4180744,0.15
115,515,215168,5809536,0.18
161,21,1503,21042,0.46
97,1012,997970,42912710,0.42
14,1426,900539,6303773,0.14
81,1899,403457,15734823,0.11
134,1107,880041,40481886,0.2
154,220,357181,10715430,0.11
120,1350,737990,4427940,0.11
18,1320,935844,31818696,0.16
5,1449,310231,1551155,0.47
161,49,1501,15010,0.23
22,1494,702557,31615065,0.41
136,578,807446,23415934,0.48
97,1769,365427,3654270,0.17
162,658,1496,10472,0.18
160,75,2003,50075,0.23
8,618,638657,10218512,0.18
158,631,1496,47872,0.28
162,1686,1502,40554,0.16
50,1492,220803,3974454,0.17
158,1317,1505,43645,0.38
100,1170,19979,439538,0.19
4,611,740703,16295466,0.48
65,1000,315736,8524872,0.4
37,1291,674903,6749030,0.28
161,989,1501,16511,0.22
159,931,1512,15120,0.16
158,832,1497,41916,0.33
44,601,815808,13868736,0.37
17,1109,234043,6787247,0.18
150,1514,755284,9063408,0.37
161,1656,1507,87406,0.12
77,891,115759,3125493,0.48
159,1887,1503,75150,0.37
68,1338,747479,31394118,0.28
133,20,102002,4386086,0.16
31,240,433150,9096150,0.3
10,1712,538716,26397084,0.28
145,1381,369454,20319970,0.28
24,1341,487112,3409784,0.42
160,743,1998,53946,0.48
125,1635,573410,24083220,0.35
162,1857,1497,11976,0.26
106,1475,739727,31068534,0.49
106,1266,825063,49503780,0.48
139,67,965975,28979250,0.3
105,1421,522223,5222230,0.41
30,1461,661369,19841070,0.12
59,1730,352987,10236623,0.19
111,187,664136,5313088,0.27
162,542,1499,29980,0.48
138,1961,687147,29547321,0.47
91,1269,259621,3115452,0.32
159,921,1508,90480,0.15
160,509,2001,28014,0.15
52,1866,317838,15891900,0.49
6,1002,46616,279696,0.43
158,1198,1501,78052,0.1
159,943,1515,10605,0.32
29,1436,416821,11670988,0.3
75,1708,9445,349465,0.32
160,1232,2003,32048,0.47
98,459,557730,30117420,0.33
160,1024,1999,65967,0.3
159,1036,1513,45390,0.15
148,759,938459,47861409,0.5
159,1863,1512,83160,0.22
72,319,64266,1028256,0.17
161,202,1503,60120,0.29
51,703,170005,1360040,0.2
151,422,21791,283283,0.11
21,1148,644246,38654760,0.48
47,41,491955,12298875,0.31
97,1039,175075,9278975,0.45
17,749,702695,15459290,0.29
53,410,74786,1794864,0.24
158,179,1498,8988,0.15
20,1142,87257,2268682,0.47
143,928,34293,1063083,0.35
129,1418,205077,2666001,0.14
158,414,1505,18060,0.42
131,17,724305,39112470,0.38
45,982,596168,33385408,0.25
52,857,682380,21153780,0.24
78,458,60041,2942009,0.4
84,280,192141,6917076,0.36
156,1416,669515,30128175,0.43
57,1579,779082,16360722,0.18
162,1300,1501,36024,0.11
49,903,638615,35123825,0.28
159,1275,1507,67815,0.13
162,1330,1499,31479,0.5
51,1753,618287,14220601,0.15
41,1210,116729,6887011,0.14
116,588,340622,7834306,0.44
161,1549,1501,82555,0.16
71,1391,687705,34385250,0.14
36,1929,8919,258651,0.15
86,983,507736,14216608,0.35
127,1094,319951,3519461,0.39
0,195,677250,10158750,0.18
1,333,814237,43154561,0.35
77,1589,238103,1666721,0.23
107,1333,462187,17563106,0.2
141,227,628349,18222121,0.31
70,475,162167,5838012,0.38
146,1481,990565,47547120,0.21
20,901,100959,2322057,0.21
161,1117,1502,75100,0.16
58,633,701435,41384665,0.38
159,1583,1510,33220,0.47
151,71,997244,25928344,0.11
162,948,1502,81108,0.28
51,1821,744711,18617775,0.44
27,38,26130,731640,0.28
21,1693,129287,2456453,0.26
51,566,878633,7029064,0.15
160,1702,1998,29970,0.14
152,407,587257,11157883,0.37
161,831,1497,79341,0.41
37,907,440854,13225620,0.33
148,653,255691,3068292,0.46
31,1392,375707,10895503,0.27
125,749,390540,8591880,0.28
132,375,937394,15935698,0.47
64,1536,694730,25705010,0.31
162,1828,1501,81054,0.38
161,173,1499,11992,0.46
112,62,615891,32642223,0.21
127,1569,856105,31675885,0.16
162,607,1502,61582,0.42
159,845,1511,37775,0.12
132,225,803911,21705597,0.28
158,40,1498,58422,0.41
12,1836,558347,12841981,0.2
12,1135,609682,26826008,0.32
159,199,1508,9048,0.31
17,1355,12331,443916,0.2
31,812,326514,13387074,0.13
109,681,457255,11431375,0.42
161,1033,1497,79341,0.39
20,1143,948988,22775712,0.18
61,1273,363107,9077675,0.39
100,1236,482150,16875250,0.46
161,1373,1500,54000,0.13
161,398,1500,9000,0.48
107,1604,464565,3716520,0.14
162,1833,1501,18012,0.21
162,1384,1502,43558,0.17
141,688,291816,8462664,0.35
43,515,649865,17546355,0.13
65,785,938643,27220647,0.42
130,812,690295,28302095,0.41
55,234,990904,10899944,0.17
35,322,221704,9533272,0.46
36,1672,56226,787164,0.12
53,1574,417652,25059120,0.31
162,756,1505,42140,0.39
50,649,862795,30197825,0.25
153,186,582114,13388622,0.14
7,236,182292,2005212,0.3
161,113,1499,26982,0.36
25,1949,536193,3753351,0.42
139,1448,918762,10106382,0.11
52,561,613977,32540781,0.37
83,390,184454,1106724,0.21
7,375,648031,11016527,0.37
54,357,159222,8757210,0.41
87,1733,873196,16590724,0.29
87,613,682404,25931352,0.41
105,1175,905205,14483280,0.34
114,26,412752,17748336,0.49
31,161,207269,3938111,0.37
162,1126,1503,21042,0.24
52,396,846915,9316065,0.14
64,1075,187983,1503864,0.21
161,1462,1508,9048,0.38
159,1943,1503,10521,0.23
87,35,147185,2943700,0.41
144,1887,41078,2053900,0.28
161,1787,1499,17988,0.29
40,721,897074,30500516,0.13
159,354,1510,16610,0.25
139,1426,914971,6404797,0.36
160,903,1998,109890,0.3
107,907,674385,20231550,0.13
159,645,1506,31626,0.34
81,216,656321,7875852,0.16
157,295,177501,4970028,0.21
158,1356,1498,74900,0.12
157,1954,863565,4317825,0.45
148,203,310319,4034147,0.38
34,1234,314964,17323020,0.49
149,456,471038,12246988,0.46
162,1088,1500,34500,0.11
159,1811,1510,86070,0.11
108,1524,51743,1138346,0.18
67,1552,444495,24447225,0.26
161,1982,1504,27072,0.12
7,1351,903180,26192220,0.49
59,1825,634677,11424186,0.29
4,1065,32089,192534,0.24
161,1734,1499,76449,0.36
40,871,691096,37319184,0.16
24,904,599266,35356694,0.46
16,1811,865670,49343190,0.39
150,1168,666734,38670572,0.39
162,1043,1502,37550,0.31
136,931,443650,4436500,0.16
162,880,1497,14970,0.42
162,1930,1502,19526,0.22
106,1017,237637,2614007,0.28
158,179,1499,8994,0.49
161,1091,1501,16511,0.33
49,233,247857,4709283,0.4
75,877,31399,1789743,0.29
117,1917,245044,9066628,0.27
15,11,968462,24211550,0.15
57,414,519055,6228660,0.34
139,974,827152,6617216,0.38
159,1062,1509,37725,0.11
100,694,490500,11772000,0.19
161,1709,1501,66044,0.14
158,1595,1498,71904,0.21
152,658,549562,3846934,0.12
161,309,1502,40554,0.18
158,1265,1499,71952,0.45
161,448,1503,75150,0.44
10,1507,202957,9741936,0.25
154,1820,241864,6046600,0.33
162,124,1501,82555,0.17
43,464,804100,13669700,0.14
159,553,1507,15070,0.3
13,1657,697715,17442875,0.46
160,1153,1999,13993,0.4
160,936,1998,103896,0.41
103,1045,431758,9498676,0.29
109,492,202831,11561367,0.24
158,987,1505,78260,0.21
147,1680,409919,20905869,0.2
101,1082,262607,3939105,0.48
158,1513,1498,70406,0.4
63,1465,717714,20813706,0.34
162,486,1503,46593,0.37
161,1909,1500,61500,0.46
160,1829,2004,84168,0.39
62,200,953684,25749468,0.34
14,222,294837,7370925,0.34
35,1052,930239,4651195,0.46
98,1757,714239,14999019,0.2
158,1868,1497,67365,0.19
85,367,309227,13605988,0.1
162,1740,1501,58539,0.28
158,1131,1498,73402,0.41
139,1481,524728,25186944,0.31
162,1698,1497,74850,0.43
158,1725,1500,61500,0.25
120,882,295012,5015204,0.43
116,767,772650,41723100,0.13
59,1310,280540,7855120,0.28
68,171,906483,9064830,0.3
159,86,1516,77316,0.33
63,341,401083,6417328,0.13
161,1522,1506,31626,0.39
121,560,645542,36150352,0.19
110,989,210170,2311870,0.25
159,1273,1512,37800,0.36
161,78,1502,66088,0.43
94,1161,518758,3112548,0.15
101,1594,823745,43658485,0.28
32,603,294225,8238300,0.13
33,721,424279,14425486,0.47
159,1261,1506,85842,0.41
27,1267,715019,15730418,0.43
104,1162,511760,20982160,0.21
20,1894,992439,4962195,0.4
162,303,1495,44850,0.34
17,18,424749,10618725,0.35
14,1046,884589,9730479,0.41
38,1570,552648,14368848,0.13
162,1699,1505,72240,0.2
105,1245,414182,3313456,0.48
124,19,524347,4194776,0.46
58,1855,716112,18618912,0.26
141,1968,651491,35832005,0.34
161,403,1504,12032,0.14
72,225,778269,21013263,0.34
119,1192,588821,12365241,0.47
161,1254,1502,15020,0.31
159,479,1507,87406,0.37
20,1343,995364,22893372,0.25
151,1487,641281,26933802,0.34
126,922,214880,8595200,0.11
160,1354,2000,104000,0.34
159,1790,1511,55907,0.49
135,1968,705735,38815425,0.41
99,993,705519,26809722,0.34
84,1383,775079,21702212,0.1
120,1140,538019,13988494,0.22
159,1032,1510,52850,0.36
161,1130,1502,31542,0.5
160,1793,2002,86086,0.25
162,237,1502,49566,0.44
29,40,50024,1950936,0.13
49,63,976432,52727328,0.24
30,1972,457408,19211136,0.13
91,1245,992645,7941160,0.32
152,249,123563,1606319,0.11
161,1512,1502,75100,0.34
162,1777,1500,10500,0.18
161,942,1506,58734,0.34
1,1427,667405,16017720,0.26
123,1636,867413,39900998,0.47
22,1096,619918,37195080,0.5
37,173,922617,7380936,0.1
128,1450,503245,12581125,0.2
159,1485,1508,75400,0.11
50,1105,130189,3645292,0.34
11,1159,817320,7355880,0.36
24,28,239936,7917888,0.46
27,373,186842,1307894,0.11
94,1069,531728,3190368,0.11
162,600,1504,60160,0.1
160,1140,2004,52104,0.36
81,1415,755643,6800787,0.31
25,760,797308,42257324,0.2
137,1320,106489,3620626,0.26
159,508,1510,60400,0.46
151,1171,716078,19334106,0.45
102,1602,422707,19867229,0.17
75,1268,800248,20006200,0.28
55,1587,725893,29035720,0.26
161,1862,1508,36192,0.26
118,54,159328,8285056,0.15
160,941,1997,45931,0.12
158,362,1502,36048,0.29
60,1822,808095,37172370,0.24
160,1641,1997,53919,0.18
162,366,1504,33088,0.23
160,1019,1998,9990,0.46
0,1589,916739,6417173,0.38
162,1147,1507,15070,0.18
147,247,122017,6100850,0.3
161,959,1501,39026,0.36
157,1075,992309,7938472,0.13
3,1348,574470,14361750,0.21
162,345,1498,43442,0.34
117,73,678783,32581584,0.2
158,1590,1496,41888,0.24
76,401,236671,11833550,0.18
160,110,1998,101898,0.26
160,727,2001,30015,0.21
114,1063,527975,26926725,0.31
98,814,597597,26294268,0.48
110,1846,773460,34805700,0.49
133,1769,522469,5224690,0.35
151,85,183938,7541458,0.49
159,1437,1509,79977,0.27
93,1636,363088,16702048,0.34
162,985,1501,39026,0.26
80,1490,112925,2597275,0.43
156,734,158879,5878523,0.29
59,1572,660811,18502708,0.16
93,676,729131,38643943,0.38
100,696,525504,12086592,0.13
160,649,1999,69965,0.27
66,1431,890411,39178084,0.34
23,723,835892,24240868,0.46
73,940,413108,11153916,0.18
51,400,295521,3250731,0.46
51,1658,136327,4089810,0.21
109,1613,537993,7531902,0.43
39,1330,555746,11670666,0.11
124,1371,11618,673844,0.25
52,1255,768508,26129272,0.43
151,132,165281,1652810,0.29
88,729,942286,15076576,0.45
42,1748,249684,1498104,0.37
48,1824,66746,934444,0.25
4,1634,389411,13239974,0.16
108,1962,386881,11219549,0.12
140,1105,331713,9287964,0.16
160,1719,1997,27958,0.23
158,1995,1500,49500,0.14
135,958,606390,16978920,0.3
115,463,483435,14019615,0.19
160,1048,1995,47880,0.5
62,960,207621,8097219,0.47
126,1018,871962,39238290,0.11
161,797,1505,22575,0.32
162,428,1498,26964,0.34
109,98,321287,4819305,0.5
86,220,204522,6135660,0.19
162,1485,1502,75100,0.42
149,419,925516,37946156,0.24
160,206,1997,29955,0.43
86,695,167792,5369344,0.38
162,643,1504,73696,0.33
89,536,518599,17632366,0.39
160,905,1998,105894,0.39
144,685,852154,46868470,0.48
91,1959,629764,29598908,0.34
159,1372,1508,70876,0.36
158,1903,1501,48032,0.14
141,1517,796449,24689919,0.25
159,1837,1504,19552,0.23
158,577,1497,47904,0.41
90,1347,123430,864010,0.29
148,53,595660,27996020,0.31
110,774,921543,23960118,0.25
76,1941,42014,966322,0.42
124,77,481878,5782536,0.31
50,774,883334,22966684,0.45
49,857,18315,567765,0.29
162,593,1501,13509,0.42
161,151,1511,48352,0.3
156,557,463412,12512124,0.1
162,661,1504,39104,0.14
78,1836,749839,17246297,0.39
60,1501,647063,37529654,0.39
0,418,334977,15408942,0.27
130,1264,660934,26437360,0.27
140,558,21748,152236,0.38
35,601,678959,11542303,0.28
145,1683,721338,3606690,0.44
158,645,1502,31542,0.46
126,764,914818,17381542,0.43
66,794,877632,22818432,0.25
114,1079,930107,8370963,0.2
161,160,1504,12032,0.17
161,889,1504,15040,0.44
43,790,151186,755930,0.38
75,736,452039,10848936,0.45
117,1044,518458,25404442,0.26
100,755,84866,1612454,0.23
159,751,1514,68130,0.12
160,55,1998,35964,0.11
19,261,31343,689546,0.22
158,1561,1498,7490,0.11
50,1047,359445,10783350,0.16
113,1803,432716,11683332,0.31
97,1636,524630,24132980,0.14
51,711,301318,15668536,0.23
160,1558,2002,16016,0.22
122,1936,599504,25778672,0.27
122,1322,205139,10256950,0.46
26,416,741533,10381462,0.21
100,351,283423,6518729,0.39
162,783,1499,11992,0.35
43,1144,830959,22435893,0.48
38,21,238977,3345678,0.3
112,1636,313802,14434892,0.21
111,1057,69144,553152,0.35
162,1720,1497,65868,0.35
62,28,518458,17109114,0.27
20,524,115728,5092032,0.38
158,1782,1504,73696,0.15
21,293,495534,4459806,0.11
30,938,970132,14551980,0.17
52,1511,864382,35439662,0.32
161,1314,1501,39026,0.37
158,1969,1500,34500,0.41
140,659,906570,47141640,0.32
90,1567,890880,35635200,0.35
40,1365,220147,11667791,0.29
161,987,1500,78000,0.2
162,1307,1503,48096,0.41
136,901,442697,10182031,0.18
158,466,1501,45030,0.34
69,322,523854,22525722,0.18
35,1752,566057,10189026,0.21
50,1441,184866,4806516,0.33
75,163,580752,27876096,0.38
93,630,723608,34009576,0.15
120,692,485241,21835845,0.17
161,321,1499,46469,0.17
103,1642,205441,11710137,0.35
162,273,1505,31605,0.4
84,1907,130620,1175580,0.17
148,1364,154755,3559365,0.21
34,1980,133883,3748724,0.5
109,709,300346,11713494,0.48
137,630,704185,33096695,0.39
131,228,5489,43912,0.5
114,417,579276,4634208,0.47
160,1794,2000,62000,0.42
142,1577,701826,29476692,0.21
25,239,946444,28393320,0.36
71,998,353133,13419054,0.4
159,221,1508,24128,0.43
115,145,572953,14896778,0.24
162,424,1502,43558,0.4
158,1092,1501,33022,0.42
161,1446,1498,55426,0.34
98,467,937542,19688382,0.49
41,98,886463,13296945,0.16
160,873,1996,17964,0.23
52,1924,465281,18145959,0.36
161,1224,1501,30020,0.26
112,384,273458,4922244,0.17
161,1641,1504,40608,0.12
150,687,473195,12303070,0.19
128,1114,258284,4390828,0.27
104,587,643397,9007558,0.45
150,740,422071,23635976,0.13
15,605,441679,20317234,0.22
121,698,948029,21804667,0.27
15,1681,241740,13779180,0.13
158,750,1507,42196,0.21
69,1665,472232,21722672,0.24
96,398,230716,1384296,0.13
34,1497,177452,9937312,0.13
101,1143,916794,22003056,0.31
158,666,1505,33110,0.45
36,807,556650,2783250,0.49
132,69,207824,5403424,0.3
56,776,757842,26524470,0.2
101,493,222329,6225212,0.35
57,1209,880093,13201395,0.32
162,1697,1503,51102,0.25
52,1151,670991,38246487,0.37
77,1641,647953,17494731,0.3
63,702,319532,9585960,0.27
9,1514,864663,10375956,0.17
10,465,261480,8890320,0.17
159,275,1517,72816,0.19
158,991,1503,70641,0.19
84,1793,686879,29535797,0.41
14,317,997416,33912144,0.45
158,1090,1503,9018,0.34
92,1524,750354,16507788,0.44
162,35,1505,30100,0.39
161,1481,1497,71856,0.4
0,1424,375414,18395286,0.15
137,1085,630446,3782676,0.43
47,1569,319284,11813508,0.42
158,728,1505,87290,0.28
95,260,531892,7446488,0.29
31,1492,162851,2931318,0.48
7,1238,929665,5577990,0.17
12,647,391231,10954468,0.17
26,6,773465,30938600,0.17
9,1475,175457,7369194,0.11
119,1236,967758,33871530,0.13
158,913,1502,39052,0.42
75,1420,686874,36404322,0.15
158,155,1505,52675,0.27
133,144,220809,12144495,0.1
76,335,87199,3836756,0.2
108,1031,618780,6187800,0.15
44,953,28116,1377684,0.41
115,1906,635324,24777636,0.14
116,1366,768109,17666507,0.34
96,315,70916,425496,0.4
158,707,1495,38870,0.17
126,524,510655,22468820,0.22
34,677,96211,2212853,0.49
55,1117,429486,21474300,0.18
160,1718,2001,12006,0.36
4,684,757507,23482717,0.25
159,1694,1510,13590,0.22
160,795,2000,58000,0.35
8,154,369224,4799912,0.41
158,888,1503,34569,0.26
158,1347,1496,10472,0.13
93,1648,218734,6343286,0.32
148,649,175538,6143830,0.4
132,1549,845886,46523730,0.35
158,1460,1499,41972,0.15
53,648,368435,15842705,0.39
53,427,23710,663880,0.11
147,821,470750,10827250,0.34
51,1959,553878,26032266,0.16
110,1521,727831,9461803,0.17
159,988,1507,12056,0.48
158,937,1500,18000,0.34
0,704,58894,3533640,0.2
126,966,67240,672400,0.4
160,940,1996,53892,0.2
158,1237,1502,28538,0.19
160,221,2002,32032,0.42
101,1638,600748,33041140,0.2
162,1878,1504,22560,0.44
0,1914,524098,25680802,0.46
71,1087,575635,27630480,0.47
105,1087,622106,29861088,0.17
41,925,800652,20816952,0.45
158,826,1498,23968,0.33
41,1883,144040,3024840,0.12
8,988,926330,7410640,0.23
159,242,1509,45270,0.19
162,1005,1503,15030,0.38
161,250,1503,21042,0.35
67,1355,934527,33642972,0.4
62,1435,310841,3108410,0.47
160,604,1998,59940,0.27
141,1606,172877,4667679,0.46
27,1356,864926,43246300,0.17
58,906,557751,6693012,0.2
122,1489,17603,897753,0.32
99,1497,478930,26820080,0.39
111,30,944574,26448072,0.13
161,747,1504,90240,0.41
1,26,259817,11172131,0.34
158,983,1503,42084,0.27
162,1232,1505,24080,0.13
45,485,341764,18113492,0.48
162,319,1498,23968,0.13
158,665,1500,34500,0.49
158,642,1500,49500,0.16
21,973,322229,4188977,0.43
1,141,497392,5968704,0.43
162,1553,1499,64457,0.26
82,851,322920,10656360,0.46
160,1780,1998,95904,0.27
161,1361,1495,40365,0.44
162,318,1499,34477,0.12
127,271,33583,1007490,0.16
56,291,336048,1680240,0.18
56,306,284066,11930772,0.18
162,1718,1502,9012,0.35
162,961,1499,41972,0.16
159,971,1509,21126,0.39
52,145,16702,434252,0.2
28,1228,517387,21730254,0.13
159,550,1506,58734,0.46
31,1874,391601,10181626,0.36
126,1484,152319,1218552,0.14
161,251,1500,37500,0.45
86,1297,486855,10223955,0.43
130,1010,520751,27079052,0.44
160,556,2002,68068,0.41
31,170,9682,145230,0.34
160,1981,1999,45977,0.45
157,527,698602,5588816,0.38
160,719,1996,57884,0.44
116,530,644472,25778880,0.36
160,686,1999,119940,0.12
117,2,119863,3356164,0.38
92,1288,700426,18911502,0.22
91,639,217696,5442400,0.36
16,1598,91721,3301956,0.33
161,76,1503,43587,0.27
151,1929,866832,25138128,0.37
39,1703,677839,12878941,0.3
160,1033,2003,106159,0.19
8,105,740332,17027636,0.27
158,426,1503,46593,0.5
162,1543,1497,50898,0.19
7,1936,817247,35141621,0.45
16,686,204013,12240780,0.19
76,155,873171,30560985,0.39
40,1341,75513,528591,0.37
159,1971,1514,37850,0.5
87,1246,559159,14538134,0.2
79,287,516383,12909575,0.39
63,214,214713,1073565,0.32
31,709,434479,16944681,0.28
158,970,1501,39026,0.21
111,496,199503,10374156,0.5
160,124,2001,110055,0.43
55,100,857266,24003448,0.47
162,1543,1506,51204,0.17
160,310,1998,43956,0.17
162,1803,1498,40446,0.24
162,930,1494,11952,0.45
160,1372,1999,93953,0.17
140,1427,136968,3287232,0.13
3,1800,240718,6740104,0.36
138,1080,157500,2047500,0.18
160,1673,1999,79960,0.12
4,181,745395,28325010,0.14
120,1630,146348,4390440,0.46
162,133,1501,34523,0.48
117,1201,476169,21903774,0.12
13,489,345329,2762632,0.31
99,986,689746,22071872,0.13
158,979,1497,64371,0.16
147,379,575148,8627220,0.44
35,263,147812,7834036,0.28
156,1174,531047,10620940,0.39
115,222,644196,16104900,0.31
162,126,1501,51034,0.35
9,1649,909634,12734876,0.29
160,1465,1998,57942,0.13
